ID,Haus/Wohnung,ID,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,lat,livingSpace,lon,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m
101843523,Wohnung,101843523,Miete,"Schillerstr. 117, Lichtenrade (Tempelhof), Berlin",true,false,Berlin,false,001.22230,false,52.40209,82,13.40104,2.2,12305,800,false,Lichtenrade (Tempelhof),Ruhige Wohnlage,https://www.immobilienscout24.de/expose/101843523,9.75609756098
101845280,Wohnung,101845280,Miete,"Am Hohen Feld 117, Karow (Weißensee), Berlin",false,false,Berlin,true,001.63,false,52.61272,76.68,13.49426,3,13125,674.85,false,Karow (Weißensee),Hier in Pankow wird gerne gewohnt - nur mit WBS,https://www.immobilienscout24.de/expose/101845280,8.80086071987
101890956,Wohnung,101890956,Miete,"Beifußweg 43, Rudow (Neukölln), Berlin",false,true,Berlin,true,001.1016831,true,52.43584,52.83,13.47912,2,12357,591,false,Rudow (Neukölln),Sonnige Dachgeschosswohnung in ruhiger Lage Berlin Neuköllns !,https://www.immobilienscout24.de/expose/101890956,11.1868256672
101955854,Wohnung,101955854,Miete,"Neue Schönholzer Straße 27, Pankow (Pankow), Berlin",true,false,Berlin,true,001.523356,true,52.5673,197,13.40327,2.5,13187,1773,false,Pankow (Pankow),"Luxus-Residenz der Superlative: Loft mit Terrasse über den Dächern Pankows in den ""Minervasuiten""",https://www.immobilienscout24.de/expose/101955854,9.0
101982126,Wohnung,101982126,Miete,"Johannisthal (Treptow), Berlin",false,false,Berlin,true,001.150603,false,,108.9,,4,12489,1350,false,Johannisthal (Treptow),Barrierefreier Wohntraum,https://www.immobilienscout24.de/expose/101982126,12.3966942149
102006790,Wohnung,102006790,Miete,"weißenfelserstr- 18, Hellersdorf (Hellersdorf), Berlin",true,false,Berlin,false,009.e543f65b-887d-480c-9eb5-728d27696072,false,52.53932,70.76,13.61629,2,12627,375.87,true,Hellersdorf (Hellersdorf),Ansprechende 2-Zimmer-EG-Wohnung mit Balkon in berlin,https://www.immobilienscout24.de/expose/102006790,5.31189937818
102015919,Wohnung,102015919,Miete,"Backbergstr. 31, Britz (Neukölln), Berlin",true,false,Berlin,false,001.14962739,true,52.44883,110,13.43798,4,12359,1150,true,Britz (Neukölln),"Hochwertige, großzügige 4 Zimmerwohnung nähe Schloss Britz",https://www.immobilienscout24.de/expose/102015919,10.4545454545
102029721,Wohnung,102029721,Miete,"Rodelbergweg 11, Baumschulenweg (Treptow), Berlin",false,true,Berlin,false,009.2786cceb-3c79-48bf-b6f9-db41c1242318,false,52.4669,80.25,13.49183,3,12437,880,false,Baumschulenweg (Treptow),"Arbeiten in Adlershof, wohnen bei uns- einfach perfekt!!! 1 Nettokaltmiete frei!",https://www.immobilienscout24.de/expose/102029721,10.9657320872
102031347,Wohnung,102031347,Miete,"Potsdamer Str. 98, Tiergarten (Tiergarten), Berlin",true,true,Berlin,false,001.719760,false,52.50196,178,13.36395,5,10785,2492,false,Tiergarten (Tiergarten),"5 Zimmer - historischer Berliner Altbau "" pur "" - 178 m² - Erstbezug nach Modernisierung",https://www.immobilienscout24.de/expose/102031347,14.0
102032986,Wohnung,102032986,Miete,"Brauhausstraße 5, Weißensee (Weißensee), Berlin",false,true,Berlin,true,002.01008446252,false,52.55601,29.43,13.43052,1,13086,751.85,false,Weißensee (Weißensee),Appartement,https://www.immobilienscout24.de/expose/102032986,25.5470608223
102034948,Wohnung,102034948,Miete,"Otto-Franke-Str. 60, Adlershof (Treptow), Berlin",true,false,Berlin,true,002.01008059015,false,52.43387,57.85,13.55231,2,12489,780.98,false,Adlershof (Treptow),Erstbezug: moderne DG-Wohnung sucht Erstmieter,https://www.immobilienscout24.de/expose/102034948,13.5000864304
102034949,Wohnung,102034949,Miete,"Otto-Franke-Str. 60, Adlershof (Treptow), Berlin",true,false,Berlin,true,002.01008059015,false,52.43387,71.7,13.55231,3,12489,953.61,false,Adlershof (Treptow),Erstbezug: helle Dachgeschosswohnung im Neubau,https://www.immobilienscout24.de/expose/102034949,13.3
102092276,Wohnung,102092276,Miete,"Marienstraße 9, Mitte (Mitte), Berlin",true,true,Berlin,true,001.5056973,false,52.52173,171,13.38227,3.5,10117,2567.7,false,Mitte (Mitte),Wohn(t)raum in historischem Ambiente – Beste Lage!,https://www.immobilienscout24.de/expose/102092276,15.0157894737
102114965,Wohnung,102114965,Miete,"Potsdamer Straße 203, Schöneberg (Schöneberg), Berlin",true,false,Berlin,false,001.1633040,false,52.49161,44,13.36115,1,10783,549,false,Schöneberg (Schöneberg),Vorteilhaft wohnen - mitten in der City! Modernisierte 1- Zimmerwohnung mit Balkon zu vermieten!,https://www.immobilienscout24.de/expose/102114965,12.4772727273
102115976,Wohnung,102115976,Miete,"Scharnweberstr. 68, Reinickendorf (Reinickendorf), Berlin",true,false,Berlin,false,001.15797070,false,52.56543,73,13.32554,3,13403,726,false,Reinickendorf (Reinickendorf),Jetzt in Tegel landen - Auf 73 m2 Super-Wohnfläche,https://www.immobilienscout24.de/expose/102115976,9.94520547945
102123414,Wohnung,102123414,Miete,"Bismarckstraße 67, Charlottenburg (Charlottenburg), Berlin",false,false,Berlin,false,001.182438,false,52.51139,121.76,13.29785,3,10627,1379,false,Charlottenburg (Charlottenburg),Traumwohnung im Erstbezug: prächtiger Altbau mit toller Wohnatmosphäre - sonniges 3.OG mit Lift!,https://www.immobilienscout24.de/expose/102123414,11.3255584757
102131259,Wohnung,102131259,Miete,"Marksburgstr. 55, Karlshorst (Lichtenberg), Berlin",true,false,Berlin,true,002.01000732049,false,52.48666,56.86,13.52734,2,10318,629.5,false,Karlshorst (Lichtenberg),Gemütliche Altbauwohnung ohne Treppensteigen!,https://www.immobilienscout24.de/expose/102131259,11.0710517059
102141630,Wohnung,102141630,Miete,"Prötzeler Ring 21, Marzahn (Marzahn), Berlin",false,true,Berlin,true,002.01008059015,false,52.54494,84.05,13.57635,3,12679,835.26,false,Marzahn (Marzahn),Wohnung ohne WBS in ruhiger Lage,https://www.immobilienscout24.de/expose/102141630,9.93765615705
102141632,Wohnung,102141632,Miete,"Hirschfelder Weg 8, Marzahn (Marzahn), Berlin",false,false,Berlin,true,002.01008059015,false,52.54473,106.8,13.57391,4,12679,1059.67,false,Marzahn (Marzahn),Schöne 4-Raum-Wohnung in ruhiger Lage ohne WBS zu vermieten,https://www.immobilienscout24.de/expose/102141632,9.92200374532
102146263,Wohnung,102146263,Miete,"Beuthstraße 15, Mitte (Mitte), Berlin",true,true,Berlin,true,001.37030,false,52.50942,98.27,13.40189,3,10117,1490,false,Mitte (Mitte),#Charmante 3-Zimmer-Wohnung mit Einbauküche und Terrasse!,https://www.immobilienscout24.de/expose/102146263,15.1623079271
102193905,Wohnung,102193905,Miete,"Hönower Str. 31/33, Mahlsdorf (Hellersdorf), Berlin",true,false,Berlin,false,001.8304276,false,52.50752,77.03,13.6124,2,12623,615,false,Mahlsdorf (Hellersdorf),Hübsche 2-Raumwohnung mit einem schicken Balkon,https://www.immobilienscout24.de/expose/102193905,7.9839023757
102200242,Wohnung,102200242,Miete,"Jablonskistraße 21, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,false,Berlin,false,009.1509d820-6a82-47a4-beaa-05f615f02242,false,52.53779,22,13.42417,1,10405,800,false,Prenzlauer Berg (Prenzlauer Berg),Berlin - Prenzlauer Berg,https://www.immobilienscout24.de/expose/102200242,36.3636363636
102200296,Wohnung,102200296,Miete,"Jablonskistraße 21, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,false,Berlin,false,009.1509d820-6a82-47a4-beaa-05f615f02242,false,52.53779,30,13.42417,2,10405,1100,false,Prenzlauer Berg (Prenzlauer Berg),Berlin - Prenzlauer Berg,https://www.immobilienscout24.de/expose/102200296,36.6666666667
102294664,Wohnung,102294664,Miete,"Melanchthonstr. 16, Tiergarten (Tiergarten), Berlin",true,true,Berlin,false,001.1263426,true,52.5213,176.44,13.35166,5,10557,3352.36,false,Tiergarten (Tiergarten),Luxuriöse Penthouse-Maisonette mit 360°-Rundumblick über die Dächer Berlins von eigener Dachterrasse,https://www.immobilienscout24.de/expose/102294664,19.0
102325701,Wohnung,102325701,Miete,"Eschengraben 15, Pankow (Pankow), Berlin",true,true,Berlin,false,001.346200,false,52.55636,61.04,13.41697,2,13189,550,false,Pankow (Pankow),"Besichtigung am 08., 15. und 22.06.18",https://www.immobilienscout24.de/expose/102325701,9.01048492792
102345690,Wohnung,102345690,Miete,"Hohenzollerndamm 105, Schmargendorf (Wilmersdorf), Berlin",false,false,Berlin,false,001.277060,false,52.47701,114,13.28251,4,14199,969,false,Schmargendorf (Wilmersdorf),Wohnen im ältesten Hochhaus Berlins am Roseneck,https://www.immobilienscout24.de/expose/102345690,8.5
102347964,Wohnung,102347964,Miete,"Stresemannstraße  61, Kreuzberg (Kreuzberg), Berlin",true,true,Berlin,true,002.01007358137,false,52.50258,60.57,13.3844,2,10963,1120,false,Kreuzberg (Kreuzberg),Gut geschnitten - Loggia - Duschbad,https://www.immobilienscout24.de/expose/102347964,18.4910021463
102423074,Wohnung,102423074,Miete,"Namslaustraße 11, Tegel (Reinickendorf), Berlin",true,true,Berlin,true,009.da42813d-e475-4918-8e15-b942f7b64ce7,false,52.57837,105,13.29065,4,13507,1297,true,Tegel (Reinickendorf),Gehobene 4 Zimmer Wohnung in Tegel Süd,https://www.immobilienscout24.de/expose/102423074,12.3523809524
102426379,Wohnung,102426379,Miete,"Wilmersdorf (Wilmersdorf), Berlin",false,false,Berlin,true,001.329923,false,,141.21,,3,10709,1623.92,false,Wilmersdorf (Wilmersdorf),Erstbezug – TOP Lage am Ku’damm – Teilgewerblich möglich – sehr große Räume,https://www.immobilienscout24.de/expose/102426379,11.5000354083
102442871,Wohnung,102442871,Miete,"Schönwalder Str. 10, Wedding (Wedding), Berlin",true,true,Berlin,true,001.5353798,false,52.54242,92.46,13.37236,3,13347,832.14,false,Wedding (Wedding),"Das Spricht für sich: Balkon, Fußbodenheizung, Einbauküche und neues Laminat!!!!!",https://www.immobilienscout24.de/expose/102442871,9.0
102446349,Wohnung,102446349,Miete,"Kolonnenstr. 46, Schöneberg (Schöneberg), Berlin",false,false,Berlin,false,001.974778,false,52.48544,116,13.36401,3,10829,1160,false,Schöneberg (Schöneberg),Großzügige Altbauwohnung im Schöneberger Kiez - Besichtigung am 15.06.2018 um 15:30 Uhr!,https://www.immobilienscout24.de/expose/102446349,10.0
102453238,Wohnung,102453238,Miete,"Französische Straße 56-60, Mitte (Mitte), Berlin",false,true,Berlin,true,001.15293037,false,52.51469,67,13.38749,2,10117,1407,false,Mitte (Mitte),"Residieren Sie im ""Stadtpalais Varnhagen"" von David Chipperfield in Berlin-Mitte",https://www.immobilienscout24.de/expose/102453238,21.0
102473770,Wohnung,102473770,Miete,"Uhlandstraße 45, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,true,001.661644,false,52.49834,168,13.3243,6,10719,2688,false,Wilmersdorf (Wilmersdorf),"Exklusives Wohnen nahe Ku'Damm! Repräsentativer, topmodernisierter Jahrhundertwende-Altbau!",https://www.immobilienscout24.de/expose/102473770,16.0
102480029,Wohnung,102480029,Miete,"Neuchateller Straße 12 A, Lichterfelde (Steglitz), Berlin",false,false,Berlin,false,001.17170297,false,52.44849,20.2,13.31015,1,12203,400,true,Lichterfelde (Steglitz),Zimmer in WG in Steglitz,https://www.immobilienscout24.de/expose/102480029,19.801980198
102480982,Wohnung,102480982,Miete,"Königswinterstr. 5, Karlshorst (Lichtenberg), Berlin",true,true,Berlin,true,001.8186676,false,52.48407,253.76,13.52892,5,10318,2800,false,Karlshorst (Lichtenberg),"Luxuriöses + geräumiges Penthouse in Berlin, Karlshorst (Lichtenberg)",https://www.immobilienscout24.de/expose/102480982,11.0340479193
102527829,Wohnung,102527829,Miete,"Mitte (Mitte), Berlin",true,true,Berlin,true,002.01000724575,false,,101,,2,10117,1111,false,Mitte (Mitte),Attraktive Stadtwohnung - Nähe Gendarmenmarkt,https://www.immobilienscout24.de/expose/102527829,11.0
102528569,Wohnung,102528569,Miete,"Schulstr. 109, Wedding (Wedding), Berlin",false,true,Berlin,false,001.5394580,false,52.5509,95,13.36547,4,13347,775,false,Wedding (Wedding),4-Zimmerwohnung nahe der Beuth-Hochschule mit EBK,https://www.immobilienscout24.de/expose/102528569,8.15789473684
102529988,Wohnung,102529988,Miete,"Grünauer Straße 60, Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.37030,true,52.44042,76.75,13.57038,3,12557,883,false,Köpenick (Köpenick),#Hauptgewinn im Wohnungslotto: Erstbezug mit Südbalkon an der Dahme!,https://www.immobilienscout24.de/expose/102529988,11.5048859935
102531471,Wohnung,102531471,Miete,"Griebenowstraße 18, Mitte (Mitte), Berlin",false,false,Berlin,true,001.977006,true,52.53565,83.35,13.4054,2.5,10435,1355,false,Mitte (Mitte),Unbedingt besichtigen! Erstbezug nach Sanierung! Apartment mit Gartenanteil zur Alleinnutzung,https://www.immobilienscout24.de/expose/102531471,16.2567486503
102532840,Wohnung,102532840,Miete,"Adamstraße 4, Spandau (Spandau), Berlin",true,true,Berlin,true,001.2565,false,52.52125,72.22,13.19665,2,13595,523.6,false,Spandau (Spandau),** WBS mit besonderem Wohnbedarf (Dringlichkeit) notwendig! – 2 Zi.-Wohnung in Berlin- Spandau,https://www.immobilienscout24.de/expose/102532840,7.2500692329
102534255,Wohnung,102534255,Miete,"Eichhornstraße 2, Tiergarten (Tiergarten), Berlin",true,true,Berlin,true,001.37030,false,52.5062,183.77,13.37396,4,10785,2890,false,Tiergarten (Tiergarten),# Wohlfühlen im Herzen der Stadt,https://www.immobilienscout24.de/expose/102534255,15.7261794635
102534335,Wohnung,102534335,Miete,"Mitte (Mitte), Berlin",true,true,Berlin,true,001.5408770,false,,137.04,,4,10115,2192.64,false,Mitte (Mitte),"ERSTBEZUG - 4 Zimmer + Ankleide, HWR, Vollbad mit Tageslicht, Duschbad, Balkon",https://www.immobilienscout24.de/expose/102534335,16.0
102561867,Wohnung,102561867,Miete,"Streustraße 66, Weißensee (Weißensee), Berlin",false,true,Berlin,true,002.01007340755,false,52.55282,90.27,13.43391,3,13086,1195,false,Weißensee (Weißensee),Behindertengerecht // Streustraße 66 - Ein geschichtsträchtiges Refugium // Behindertengerecht ,https://www.immobilienscout24.de/expose/102561867,13.238063587
102581150,Wohnung,102581150,Miete,"Hamburger Straße 24, Staaken (Spandau), Berlin",true,false,Berlin,false,001.146060,false,52.55272,120.44,13.13318,3,13591,1144.18,false,Staaken (Spandau),"3 Zimmer mit Hobbyraum, zwei Bädern, Terrasse und Garten in ruhiger Lage (Staaken)",https://www.immobilienscout24.de/expose/102581150,9.5
102627429,Wohnung,102627429,Miete,"Schönhauser Allee 130, Prenzlauer Berg (Prenzlauer Berg), Berlin",true,false,Berlin,true,001.884762,false,52.54555,132,13.41215,3,10437,1700,false,Prenzlauer Berg (Prenzlauer Berg),Schöne DG-Wohnung mit ruhiger Dachterrasse,https://www.immobilienscout24.de/expose/102627429,12.8787878788
102632624,Wohnung,102632624,Miete,"Blumberger Damm 8, Biesdorf (Marzahn), Berlin",true,false,Berlin,true,001.22352,false,52.5266,85.74,13.56712,2,12683,485.22,false,Biesdorf (Marzahn),Rollstuhlgerechte Senioren - Wohnung!,https://www.immobilienscout24.de/expose/102632624,5.65920223933
102633214,Wohnung,102633214,Miete,"Tautenburger Straße 38, Lankwitz (Steglitz), Berlin",true,false,Berlin,false,009.b91b88e3-9ba2-49d7-bfd5-e0e1ba0ca04e,false,52.42131,126.02,13.34953,3,12249,1199,false,Lankwitz (Steglitz),Moderne Maisonette-Wohnung in ruhiger Lage !,https://www.immobilienscout24.de/expose/102633214,9.51436279956
102638467,Wohnung,102638467,Miete,"Friedrichshain (Friedrichshain), Berlin",true,false,Berlin,false,001.329923,false,,97.38,,4,10243,1217.25,false,Friedrichshain (Friedrichshain),Altbaucharme im Szene-Kiez – teilgewerblich möglich - 4 Zimmer – Balkon,https://www.immobilienscout24.de/expose/102638467,12.5
102662963,Wohnung,102662963,Miete,"Oderbruchstraße 10, Lichtenberg (Lichtenberg), Berlin",true,true,Berlin,true,001.1200640,true,52.53027,105.5,13.46162,2,10369,1250,false,Lichtenberg (Lichtenberg),"Erstbezug nach Sanierung, Studio-Wohnung mit Terrasse im LAN 131 www.lan131.de",https://www.immobilienscout24.de/expose/102662963,11.8483412322
102695402,Wohnung,102695402,Miete,"Spandauer Damm 113, Charlottenburg (Charlottenburg), Berlin",true,false,Berlin,false,001.902948,false,52.51829,120,13.2805,3,14059,1390,false,Charlottenburg (Charlottenburg),Herrschaftliche 120 m² große Altbauwohnung mit Loftcharakter und Balkon im Westend,https://www.immobilienscout24.de/expose/102695402,11.5833333333
102711128,Wohnung,102711128,Miete,"Wichertstraße 70, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,false,Berlin,false,001.15571195,true,52.55033,32.5,13.41496,1,10439,420,true,Prenzlauer Berg (Prenzlauer Berg),Schöne Single-Wohnung in Berlin Prenzlauer Berg,https://www.immobilienscout24.de/expose/102711128,12.9230769231
102717947,Wohnung,102717947,Miete,"Am Steinberg 8, Weißensee (Weißensee), Berlin",true,true,Berlin,true,002.01008446252,false,52.55631,63.48,13.43043,2,13086,571.32,false,Weißensee (Weißensee),"Schöne helle Wohnung, Besichtigung am 08.06.2018 um 10.00 Uhr /Treffpunkt ist vor dem Hauseingang",https://www.immobilienscout24.de/expose/102717947,9.0
102718766,Wohnung,102718766,Miete,"Mitte (Mitte), Berlin",true,true,Berlin,true,002.01008150371,false,,70,,2,10115,1260,false,Mitte (Mitte),Super geschnittene 2-Zi. Wohnung mit sonniger Terrasse - WE 48,https://www.immobilienscout24.de/expose/102718766,18.0
102721451,Wohnung,102721451,Miete,"Bertolt-Brecht-Platz 2, Mitte (Mitte), Berlin",true,true,Berlin,true,001.1181870,false,52.52247,111,13.38635,3,10117,1890,false,Mitte (Mitte),"Panoramablick - Wohnen in bester Lage im Herzen Berlins - Concierge, Spa",https://www.immobilienscout24.de/expose/102721451,17.027027027
102735492,Wohnung,102735492,Miete,"Kerstenweg 2, Spandau (Spandau), Berlin",true,false,Berlin,false,001.1924949,false,52.52841,139,13.19603,4,13581,1530,false,Spandau (Spandau),Erstbezug nach Wohnungssanierung,https://www.immobilienscout24.de/expose/102735492,11.0071942446
102741767,Wohnung,102741767,Miete,"Schwanter Weg 29, Spandau (Spandau), Berlin",true,true,Berlin,false,001.455181,false,52.56118,50.47,13.18248,2,13589,316.95,false,Spandau (Spandau),"*Mit WBS* Schöne 2-Zimmerwohnung in Spandau, nur WBS ältere Menschen",https://www.immobilienscout24.de/expose/102741767,6.279968298
102741788,Wohnung,102741788,Miete,"Schütte-Lanz-Straße 63, Lichterfelde (Steglitz), Berlin",true,true,Berlin,false,001.15657739,false,52.41172,60,13.32988,2,12209,850,true,Lichterfelde (Steglitz),"Exklusive 2-Zimmer-Wohnung mit Balkon und EBK in Lichterfelde (Steglitz), Berlin",https://www.immobilienscout24.de/expose/102741788,14.1666666667
102743476,Wohnung,102743476,Miete,"Schlossstrasse 33, Charlottenburg (Charlottenburg), Berlin",false,true,Berlin,false,001.8099308,false,52.51227,35,13.2976,1,14059,595,false,Charlottenburg (Charlottenburg),Teilmöblierte 1 Zimmer Wohnung im Stuckaltbau 3.OG,https://www.immobilienscout24.de/expose/102743476,17.0
102748033,Wohnung,102748033,Miete,"Yorckstraße 69, Kreuzberg (Kreuzberg), Berlin",true,true,Berlin,true,001.1011756,true,52.49233,251.91,13.38042,5,10965,3400,false,Kreuzberg (Kreuzberg),Penthousefeeling - Attraktive Altbauwohnung mit Dachterrasse!,https://www.immobilienscout24.de/expose/102748033,13.4968838077
102760034,Wohnung,102760034,Miete,"Prenzlauer Berg (Prenzlauer Berg), Berlin",true,true,Berlin,false,002.01000719879,false,,142,,3,10405,2999,false,Prenzlauer Berg (Prenzlauer Berg),Wohngenuss im Kollwitzviertel - exklusives Großstadtdomizil mit hochwertiger Ausstattung !,https://www.immobilienscout24.de/expose/102760034,21.1197183099
102760997,Wohnung,102760997,Miete,"Wichertstraße 13, Prenzlauer Berg (Prenzlauer Berg), Berlin",true,true,Berlin,true,009.d2043e61-31b4-4ed3-8dd6-444266c3a953,true,52.54924,105,13.41861,4,10439,1730,true,Prenzlauer Berg (Prenzlauer Berg),4 Zimmer mit Südbalkon in Prenzlauer Berg - 105m²,https://www.immobilienscout24.de/expose/102760997,16.4761904762
102781063,Wohnung,102781063,Miete,"Schmargendorf (Wilmersdorf), Berlin",true,true,Berlin,false,009.bd89718a-4cc4-4484-928b-1cd05c263a81,false,,51.97,,2,14193,571.67,true,Schmargendorf (Wilmersdorf),"Schöne zwei Zimmer Wohnung in Berlin, Schmargendorf (Wilmersdorf)",https://www.immobilienscout24.de/expose/102781063,11.0
102801263,Wohnung,102801263,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.5327023,false,,109,,3,14057,1600,false,Charlottenburg (Charlottenburg),Helle Neubauwohnung am Lietzensee,https://www.immobilienscout24.de/expose/102801263,14.6788990826
102805388,Wohnung,102805388,Miete,"Wasserwerkstr. 45, Spandau (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.55551,54.91,13.16564,2,13589,527.3,false,Spandau (Spandau),Nach umfangreicher Modernisierung: nette Nachmieter gesucht!,https://www.immobilienscout24.de/expose/102805388,9.60298670552
102806279,Wohnung,102806279,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.14793209,false,,137.9,,3,10625,2000,false,Charlottenburg (Charlottenburg),Luxuriöses Dachgeschoss mit LOFT Charakter! ERSTBEZUG NACH SANIERUNG!,https://www.immobilienscout24.de/expose/102806279,14.5032632342
102807373,Wohnung,102807373,Miete,"Streustraße 66, Weißensee (Weißensee), Berlin",false,true,Berlin,true,002.01007340755,false,52.55282,101.55,13.43391,3,13086,1409,false,Weißensee (Weißensee),Streustraße 66 - Ein geschichtsträchtiges Refugium ,https://www.immobilienscout24.de/expose/102807373,13.874938454
102810750,Wohnung,102810750,Miete,"Friedrichshain (Friedrichshain), Berlin",true,true,Berlin,false,009.9ca07885-c688-4029-8f0f-24ddd9fac318,false,,133,,4,10249,1950,true,Friedrichshain (Friedrichshain),"Erstbezug: hell, ruhig, exklusiv - Traumwohnung in Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/102810750,14.6616541353
102814842,Wohnung,102814842,Miete,"Ribbecker Straße 68, Friedrichsfelde (Lichtenberg), Berlin",true,false,Berlin,true,002.01000732049,false,52.50336,61.21,13.50837,2,10315,629.2,false,Friedrichsfelde (Lichtenberg),"Perfekte Wohnung für Paare, WG's, ...!",https://www.immobilienscout24.de/expose/102814842,10.2793661166
102823297,Wohnung,102823297,Miete,"Am Hamburger Bahnhof 3, Tiergarten (Tiergarten), Berlin",true,false,Berlin,false,001.850746,false,52.5304,108,13.37029,3,10557,2165,false,Tiergarten (Tiergarten),Exklusives Wohnen mit 2 Balkonen und Stellplatz - Kunstcampus Berlin Nähe Hbf.,https://www.immobilienscout24.de/expose/102823297,20.0462962963
102827048,Wohnung,102827048,Miete,"Roelckestr. 165, Weißensee (Weißensee), Berlin",false,false,Berlin,false,001.15767073,false,52.55174,36,13.44297,1,13086,324,false,Weißensee (Weißensee),Super 1-Zimmer-Wohnung zu vermieten! Besichtigung am 07.06.2018 um 16:00 Uhr,https://www.immobilienscout24.de/expose/102827048,9.0
102832753,Wohnung,102832753,Miete,"Humboldtinsel 7, Tegel (Reinickendorf), Berlin",true,false,Berlin,false,001.502895,false,52.59279,87,13.27841,3,13507,1837.5,false,Tegel (Reinickendorf),Penthouse Wohnung direkt am Wasser - umlaufende Terrasse - 3 Zi - Erstbezug -,https://www.immobilienscout24.de/expose/102832753,21.1206896552
